pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
re 15,struct-edge-list,4586670,vertex-pull,20376200,vertex-pull-nodiv,11235300,vertex-pull-warp,44283200,vertex-pull-warp-nodiv,37150500,vertex-push,4969230,vertex-push-warp,40461700,1,1
re 05,struct-edge-list,1721740,vertex-pull,5290280,vertex-pull-nodiv,3248030,vertex-pull-warp,14583000,vertex-pull-warp-nodiv,12422200,vertex-push,1785330,vertex-push-warp,13656300,1,1
rw 50,struct-edge-list,18995900,vertex-pull,204339000,vertex-pull-nodiv,90363000,vertex-pull-warp,154948000,vertex-pull-warp-nodiv,122714000,vertex-push,45920800,vertex-push-warp,131699000,1,1
rw 30,struct-edge-list,10480300,vertex-pull,90407700,vertex-pull-nodiv,41117800,vertex-pull-warp,92855200,vertex-pull-warp-nodiv,73634600,vertex-push,31749100,vertex-push-warp,78995400,1,1
rw 15,struct-edge-list,5226100,vertex-pull,34150500,vertex-pull-nodiv,16639200,vertex-pull-warp,47891100,vertex-pull-warp-nodiv,38272100,vertex-push,16525700,vertex-push-warp,41027800,1,1
rw 05,struct-edge-list,1829600,vertex-pull,9763770,vertex-pull-nodiv,4978720,vertex-pull-warp,16308600,vertex-pull-warp-nodiv,12954700,vertex-push,5376740,vertex-push-warp,13814300,1,1
,,,,,,,,,,,,,,,,
wikipedia_link_ja.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,209733000,vertex-pull,6298130000,vertex-pull-nodiv,2529590000,vertex-pull-warp,690215000,vertex-pull-warp-nodiv,349222000,vertex-push,379118000,vertex-push-warp,344410000,,
ff 50,struct-edge-list,38877300,vertex-pull,619141000,vertex-pull-nodiv,250734000,vertex-pull-warp,189695000,vertex-pull-warp-nodiv,123627000,vertex-push,122853000,vertex-push-warp,148302000,1,1
ff 30,struct-edge-list,14826800,vertex-pull,157991000,vertex-pull-nodiv,68319800,vertex-pull-warp,95370200,vertex-pull-warp-nodiv,68492100,vertex-push,63477600,vertex-push-warp,85124100,1,1
ff 15,struct-edge-list,6123120,vertex-pull,43488300,vertex-pull-nodiv,20000400,vertex-pull-warp,45552800,vertex-pull-warp-nodiv,34701800,vertex-push,31714900,vertex-push-warp,42937100,1,1
ff 05,struct-edge-list,2086670,vertex-pull,9275650,vertex-pull-nodiv,4728380,vertex-pull-warp,17196700,vertex-pull-warp-nodiv,12352700,vertex-push,28252600,vertex-push-warp,17070700,1,1
re 50,struct-edge-list,16096300,vertex-pull,196585000,vertex-pull-nodiv,85864200,vertex-pull-warp,132755000,vertex-pull-warp-nodiv,105433000,vertex-push,20155300,vertex-push-warp,112808000,1,1
re 30,struct-edge-list,8112170,vertex-pull,62138800,vertex-pull-nodiv,29185000,vertex-pull-warp,76447200,vertex-pull-warp-nodiv,62879400,vertex-push,9362610,vertex-push-warp,68004500,1,1
re 15,struct-edge-list,4050080,vertex-pull,20868800,vertex-pull-nodiv,10942800,vertex-pull-warp,37239400,vertex-pull-warp-nodiv,31166500,vertex-push,4395520,vertex-push-warp,34072300,1,1
re 05,struct-edge-list,1539340,vertex-pull,5427600,vertex-pull-nodiv,3283390,vertex-pull-warp,13125700,vertex-pull-warp-nodiv,11260400,vertex-push,1642340,vertex-push-warp,12088300,1,1
rw 50,struct-edge-list,17264800,vertex-pull,199172000,vertex-pull-nodiv,87814900,vertex-pull-warp,135105000,vertex-pull-warp-nodiv,106076000,vertex-push,47323700,vertex-push-warp,114045000,1,1
rw 30,struct-edge-list,9335080,vertex-pull,86080000,vertex-pull-nodiv,38083600,vertex-pull-warp,80522000,vertex-pull-warp-nodiv,64061200,vertex-push,30838500,vertex-push-warp,68600700,1,1
rw 15,struct-edge-list,4562830,vertex-pull,29634200,vertex-pull-nodiv,14486600,vertex-pull-warp,40596600,vertex-pull-warp-nodiv,32230100,vertex-push,14913500,vertex-push-warp,34503500,1,1
rw 05,struct-edge-list,1738240,vertex-pull,7847840,vertex-pull-nodiv,4225600,vertex-pull-warp,15047400,vertex-pull-warp-nodiv,11852800,vertex-push,4506570,vertex-push-warp,12302600,1,1
,,,,,,,,,,,,,,,,
wikipedia_link_pl.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,185776000,vertex-pull,8421690000,vertex-pull-nodiv,3336770000,vertex-pull-warp,976428000,vertex-pull-warp-nodiv,354970000,vertex-push,283063000,vertex-push-warp,311827000,,
ff 50,struct-edge-list,42147900,vertex-pull,1664300000,vertex-pull-nodiv,653263000,vertex-pull-warp,196245000,vertex-pull-warp-nodiv,122373000,vertex-push,101440000,vertex-push-warp,137839000,1,1
ff 30,struct-edge-list,14794800,vertex-pull,341672000,vertex-pull-nodiv,138922000,vertex-pull-warp,90551700,vertex-pull-warp-nodiv,65097000,vertex-push,49735900,vertex-push-warp,79554100,1,1
ff 15,struct-edge-list,5793210,vertex-pull,66040700,vertex-pull-nodiv,28957400,vertex-pull-warp,44896500,vertex-pull-warp-nodiv,34024600,vertex-push,27958000,vertex-push-warp,40992400,1,1
ff 05,struct-edge-list,1880040,vertex-pull,13270500,vertex-pull-nodiv,6283620,vertex-pull-warp,17864300,vertex-pull-warp-nodiv,12401700,vertex-push,22966100,vertex-push-warp,15942300,1,1
re 50,struct-edge-list,14303500,vertex-pull,261441000,vertex-pull-nodiv,110933000,vertex-pull-warp,126404000,vertex-pull-warp-nodiv,101039000,vertex-push,16807700,vertex-push-warp,108294000,1,1
re 30,struct-edge-list,7629420,vertex-pull,84365800,vertex-pull-nodiv,37757100,vertex-pull-warp,72835900,vertex-pull-warp-nodiv,59711800,vertex-push,8501570,vertex-push-warp,64554100,1,1
re 15,struct-edge-list,3831380,vertex-pull,29897300,vertex-pull-nodiv,14442600,vertex-pull-warp,36873600,vertex-pull-warp-nodiv,30878800,vertex-push,4150750,vertex-push-warp,33701300,1,1
re 05,struct-edge-list,1440000,vertex-pull,8388480,vertex-pull-nodiv,4419200,vertex-pull-warp,12971900,vertex-pull-warp-nodiv,10971800,vertex-push,1578260,vertex-push-warp,11756700,1,1
rw 50,struct-edge-list,15759900,vertex-pull,373506000,vertex-pull-nodiv,154409000,vertex-pull-warp,128687000,vertex-pull-warp-nodiv,101589000,vertex-push,40901800,vertex-push-warp,108761000,1,1
rw 30,struct-edge-list,8786260,vertex-pull,166451000,vertex-pull-nodiv,68474600,vertex-pull-warp,76408000,vertex-pull-warp-nodiv,60863400,vertex-push,28838600,vertex-push-warp,65155300,1,1
rw 15,struct-edge-list,4380050,vertex-pull,62641900,vertex-pull-nodiv,27349300,vertex-pull-warp,39951300,vertex-pull-warp-nodiv,31807400,vertex-push,15226700,vertex-push-warp,34129800,1,1
rw 05,struct-edge-list,1677740,vertex-pull,17043300,vertex-pull-nodiv,7806840,vertex-pull-warp,15096000,vertex-pull-warp-nodiv,11540900,vertex-push,5476640,vertex-push-warp,11938900,1,1
,,,,,,,,,,,,,,,,
wikipedia_link_pt.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,161869000,vertex-pull,5462000000,vertex-pull-nodiv,2192510000,vertex-pull-warp,955728000,vertex-pull-warp-nodiv,346537000,vertex-push,395635000,vertex-push-warp,316407000,,
ff 50,struct-edge-list,60827000,vertex-pull,1377240000,vertex-pull-nodiv,549317000,vertex-pull-warp,237864000,vertex-pull-warp-nodiv,139026000,vertex-push,124519000,vertex-push-warp,155283000,1,1
ff 30,struct-edge-list,20357100,vertex-pull,297686000,vertex-pull-nodiv,124619000,vertex-pull-warp,106874000,vertex-pull-warp-nodiv,72542100,vertex-push,74829600,vertex-push-warp,87716400,1,1
ff 15,struct-edge-list,7044200,vertex-pull,66618600,vertex-pull-nodiv,29252800,vertex-pull-warp,47536300,vertex-pull-warp-nodiv,35084000,vertex-push,35025500,vertex-push-warp,43132300,1,1
ff 05,struct-edge-list,2088650,vertex-pull,15213400,vertex-pull-nodiv,7043690,vertex-pull-warp,16222800,vertex-pull-warp-nodiv,12196500,vertex-push,24173000,vertex-push-warp,15995500,1,1
re 50,struct-edge-list,17191000,vertex-pull,297266000,vertex-pull-nodiv,126112000,vertex-pull-warp,136278000,vertex-pull-warp-nodiv,106469000,vertex-push,27441200,vertex-push-warp,112972000,1,1
re 30,struct-edge-list,8444520,vertex-pull,89538500,vertex-pull-nodiv,40238200,vertex-pull-warp,77489800,vertex-pull-warp-nodiv,63075500,vertex-push,11225100,vertex-push-warp,68006900,1,1
re 15,struct-edge-list,4110620,vertex-pull,26611200,vertex-pull-nodiv,13204800,vertex-pull-warp,38029500,vertex-pull-warp-nodiv,31402400,vertex-push,4741360,vertex-push-warp,34143600,1,1
re 05,struct-edge-list,1587960,vertex-pull,6597300,vertex-pull-nodiv,3728170,vertex-pull-warp,13257000,vertex-pull-warp-nodiv,11288600,vertex-push,1856720,vertex-push-warp,12113700,1,1
rw 50,struct-edge-list,16749900,vertex-pull,242633000,vertex-pull-nodiv,104685000,vertex-pull-warp,132670000,vertex-pull-warp-nodiv,105154000,vertex-push,33624400,vertex-push-warp,113411000,1,1
rw 30,struct-edge-list,9345750,vertex-pull,110121000,vertex-pull-nodiv,48069900,vertex-pull-warp,79624700,vertex-pull-warp-nodiv,63776600,vertex-push,23467000,vertex-push-warp,68479900,1,1
rw 15,struct-edge-list,4571200,vertex-pull,39426200,vertex-pull-nodiv,18256000,vertex-pull-warp,39947100,vertex-pull-warp-nodiv,32076500,vertex-push,13746800,vertex-push-warp,34378900,1,1
rw 05,struct-edge-list,1693120,vertex-pull,10835100,vertex-pull-nodiv,5365880,vertex-pull-warp,14895700,vertex-pull-warp-nodiv,11810000,vertex-push,4786170,vertex-push-warp,12296500,1,1
,,,,,,,,,,,,,,,,
wikipedia_link_ru.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,266405000,vertex-pull,8600490000,vertex-pull-nodiv,3499890000,vertex-pull-warp,1111860000,vertex-pull-warp-nodiv,538858000,vertex-push,410289000,vertex-push-warp,549883000,,
ff 50,struct-edge-list,98762700,vertex-pull,2472470000,vertex-pull-nodiv,987023000,vertex-pull-warp,410377000,vertex-pull-warp-nodiv,242394000,vertex-push,199127000,vertex-push-warp,270538000,1,1
ff 30,struct-edge-list,36916300,vertex-pull,840403000,vertex-pull-nodiv,336884000,vertex-pull-warp,188286000,vertex-pull-warp-nodiv,126981000,vertex-push,98209800,vertex-push-warp,153225000,1,1
ff 15,struct-edge-list,13172400,vertex-pull,179203000,vertex-pull-nodiv,75303000,vertex-pull-warp,85141200,vertex-pull-warp-nodiv,62042700,vertex-push,36539600,vertex-push-warp,76264300,1,1
ff 05,struct-edge-list,3820860,vertex-pull,34038100,vertex-pull-nodiv,15106000,vertex-pull-warp,28472800,vertex-pull-warp-nodiv,20838200,vertex-push,24253400,vertex-push-warp,26419300,1,1
re 50,struct-edge-list,36307000,vertex-pull,719388000,vertex-pull-nodiv,297309000,vertex-pull-warp,255021000,vertex-pull-warp-nodiv,192983000,vertex-push,43915300,vertex-push-warp,201442000,1,1
re 30,struct-edge-list,14901000,vertex-pull,165596000,vertex-pull-nodiv,73422700,vertex-pull-warp,137998000,vertex-pull-warp-nodiv,111135000,vertex-push,16473000,vertex-push-warp,119218000,1,1
re 15,struct-edge-list,6905670,vertex-pull,47792900,vertex-pull-nodiv,23526200,vertex-pull-warp,67790900,vertex-pull-warp-nodiv,56108200,vertex-push,7457930,vertex-push-warp,60868700,1,1
re 05,struct-edge-list,2395680,vertex-pull,10789300,vertex-pull-nodiv,5962800,vertex-pull-warp,21824100,vertex-pull-warp-nodiv,18581600,vertex-push,2615570,vertex-push-warp,20411800,1,1
rw 50,struct-edge-list,30551600,vertex-pull,394551000,vertex-pull-nodiv,172673000,vertex-pull-warp,232589000,vertex-pull-warp-nodiv,185486000,vertex-push,52061000,vertex-push-warp,200606000,1,1
rw 30,struct-edge-list,16341600,vertex-pull,173217000,vertex-pull-nodiv,77726900,vertex-pull-warp,139669000,vertex-pull-warp-nodiv,111269000,vertex-push,39787400,vertex-push-warp,120095000,1,1
rw 15,struct-edge-list,7792540,vertex-pull,68268000,vertex-pull-nodiv,30866700,vertex-pull-warp,72828000,vertex-pull-warp-nodiv,57740100,vertex-push,22574300,vertex-push-warp,61730000,1,1
rw 05,struct-edge-list,2749050,vertex-pull,16699900,vertex-pull-nodiv,8252720,vertex-pull-warp,24352000,vertex-pull-warp-nodiv,19328300,vertex-push,7630950,vertex-push-warp,20630900,1,1
,,,,,,,,,,,,,,,,
wikisigned-k2.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,4045080,vertex-pull,231134000,vertex-pull-nodiv,92281100,vertex-pull-warp,37037300,vertex-pull-warp-nodiv,20984400,vertex-push,38961800,vertex-push-warp,22102400,,
ff 50,struct-edge-list,2031520,vertex-pull,31305000,vertex-pull-nodiv,12938700,vertex-pull-warp,13798700,vertex-pull-warp-nodiv,10000500,vertex-push,26601200,vertex-push-warp,12816500,1,1
ff 30,struct-edge-list,1182310,vertex-pull,11466900,vertex-pull-nodiv,5062020,vertex-pull-warp,8222090,vertex-pull-warp-nodiv,6160760,vertex-push,25534600,vertex-push-warp,7489820,1,1
ff 15,struct-edge-list,685045,vertex-pull,3493470,vertex-pull-nodiv,1684300,vertex-pull-warp,4324480,vertex-pull-warp-nodiv,3162480,vertex-push,24735000,vertex-push-warp,5062400,1,1
ff 05,struct-edge-list,530066,vertex-pull,1135600,vertex-pull-nodiv,660972,vertex-pull-warp,3009380,vertex-pull-warp-nodiv,2201910,vertex-push,22455100,vertex-push-warp,3815250,1,1
re 50,struct-edge-list,1987520,vertex-pull,57415500,vertex-pull-nodiv,23088500,vertex-pull-warp,12672700,vertex-pull-warp-nodiv,9840040,vertex-push,10131100,vertex-push-warp,10896500,1,1
re 30,struct-edge-list,1104110,vertex-pull,21678100,vertex-pull-nodiv,9065910,vertex-pull-warp,7667420,vertex-pull-warp-nodiv,6069790,vertex-push,4029550,vertex-push-warp,6255590,1,1
re 15,struct-edge-list,725974,vertex-pull,7710440,vertex-pull-nodiv,3340840,vertex-pull-warp,4449180,vertex-pull-warp-nodiv,3220860,vertex-push,1783110,vertex-push-warp,3311120,1,1
re 05,struct-edge-list,475002,vertex-pull,1915870,vertex-pull-nodiv,999990,vertex-pull-warp,2928200,vertex-pull-warp-nodiv,2188150,vertex-push,687434,vertex-push-warp,2289910,1,1
rw 50,struct-edge-list,1955010,vertex-pull,114375000,vertex-pull-nodiv,45185600,vertex-pull-warp,13769500,vertex-pull-warp-nodiv,9736020,vertex-push,33263900,vertex-push-warp,10742400,1,1
rw 30,struct-edge-list,1150330,vertex-pull,61914600,vertex-pull-nodiv,24669800,vertex-pull-warp,8606000,vertex-pull-warp-nodiv,5969950,vertex-push,25075700,vertex-push-warp,6269920,1,1
rw 15,struct-edge-list,726046,vertex-pull,28536900,vertex-pull-nodiv,11414300,vertex-pull-warp,5595830,vertex-pull-warp-nodiv,3560920,vertex-push,13276300,vertex-push-warp,3885410,1,1
rw 05,struct-edge-list,547577,vertex-pull,8527880,vertex-pull-nodiv,3536370,vertex-pull-warp,3303280,vertex-pull-warp-nodiv,2302280,vertex-push,4315330,vertex-push-warp,2378800,1,1
,,,,,,,,,,,,,,,,
wiki_talk_de.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,11364800,vertex-pull,74215700,vertex-pull-nodiv,35430100,vertex-pull-warp,94029300,vertex-pull-warp-nodiv,72686500,vertex-push,1974490000,vertex-push-warp,117642000,,
ff 50,struct-edge-list,5600470,vertex-pull,29689500,vertex-pull-nodiv,14776700,vertex-pull-warp,48426100,vertex-pull-warp-nodiv,36764100,vertex-push,207840000,vertex-push-warp,45339400,1,1
ff 30,struct-edge-list,3454730,vertex-pull,12296200,vertex-pull-nodiv,6817500,vertex-pull-warp,31341500,vertex-pull-warp-nodiv,22644300,vertex-push,135838000,vertex-push-warp,29065800,1,1
ff 15,struct-edge-list,1791670,vertex-pull,5395870,vertex-pull-nodiv,3222960,vertex-pull-warp,15288400,vertex-pull-warp-nodiv,11874700,vertex-push,117772000,vertex-push-warp,16492900,1,1
ff 05,struct-edge-list,810132,vertex-pull,1844830,vertex-pull-nodiv,1145830,vertex-pull-warp,4792460,vertex-pull-warp-nodiv,3740860,vertex-push,105385000,vertex-push-warp,9373200,1,1
re 50,struct-edge-list,5099840,vertex-pull,23576200,vertex-pull-nodiv,12250100,vertex-pull-warp,45851700,vertex-pull-warp-nodiv,35784900,vertex-push,608962000,vertex-push-warp,42518200,1,1
re 30,struct-edge-list,3231990,vertex-pull,12824700,vertex-pull-nodiv,6876860,vertex-pull-warp,29522300,vertex-pull-warp-nodiv,22200800,vertex-push,305872000,vertex-push-warp,26924400,1,1
re 15,struct-edge-list,1672880,vertex-pull,6295660,vertex-pull-nodiv,3621720,vertex-pull-warp,15028800,vertex-pull-warp-nodiv,11869300,vertex-push,131621000,vertex-push-warp,14187900,1,1
re 05,struct-edge-list,713229,vertex-pull,1704060,vertex-pull-nodiv,1050450,vertex-pull-warp,4748800,vertex-pull-warp-nodiv,3743150,vertex-push,34539500,vertex-push-warp,5379520,1,1
rw 50,struct-edge-list,5819940,vertex-pull,54405600,vertex-pull-nodiv,24473100,vertex-pull-warp,47918600,vertex-pull-warp-nodiv,36934500,vertex-push,58575700,vertex-push-warp,40250300,1,1
rw 30,struct-edge-list,3465980,vertex-pull,27122300,vertex-pull-nodiv,12568200,vertex-pull-warp,30166700,vertex-pull-warp-nodiv,22692700,vertex-push,17460500,vertex-push-warp,24801600,1,1
rw 15,struct-edge-list,1791510,vertex-pull,11455900,vertex-pull-nodiv,5597050,vertex-pull-warp,14969100,vertex-pull-warp-nodiv,11762200,vertex-push,6276210,vertex-push-warp,12300500,1,1
rw 05,struct-edge-list,740668,vertex-pull,3240960,vertex-pull-nodiv,1648610,vertex-pull-warp,4812120,vertex-pull-warp-nodiv,3736930,vertex-push,1950180,vertex-push-warp,4124620,1,1
,,,,,,,,,,,,,,,,
wiki_talk_en.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,63571000,vertex-pull,249594000,vertex-pull-nodiv,132976000,vertex-pull-warp,511454000,vertex-pull-warp-nodiv,395799000,vertex-push,2069130000,vertex-push-warp,492035000,,
ff 50,struct-edge-list,27229100,vertex-pull,64632400,vertex-pull-nodiv,41300400,vertex-pull-warp,252175000,vertex-pull-warp-nodiv,196172000,vertex-push,1431460000,vertex-push-warp,248898000,1,1
ff 30,struct-edge-list,16091400,vertex-pull,37529300,vertex-pull-nodiv,24241300,vertex-pull-warp,151666000,vertex-pull-warp-nodiv,118140000,vertex-push,749512000,vertex-push-warp,149999000,1,1
ff 15,struct-edge-list,7998550,vertex-pull,19079300,vertex-pull-nodiv,12411800,vertex-pull-warp,78039200,vertex-pull-warp-nodiv,60978000,vertex-push,564331000,vertex-push-warp,76064900,1,1
ff 05,struct-edge-list,2998470,vertex-pull,7073690,vertex-pull-nodiv,4585460,vertex-pull-warp,27276700,vertex-pull-warp-nodiv,20968700,vertex-push,140737000,vertex-push-warp,28242800,1,1
re 50,struct-edge-list,26960200,vertex-pull,113982000,vertex-pull-nodiv,50822600,vertex-pull-warp,252293000,vertex-pull-warp-nodiv,197304000,vertex-push,700158000,vertex-push-warp,233708000,1,1
re 30,struct-edge-list,15488200,vertex-pull,54319200,vertex-pull-nodiv,27910100,vertex-pull-warp,151112000,vertex-pull-warp-nodiv,119188000,vertex-push,343315000,vertex-push-warp,138426000,1,1
re 15,struct-edge-list,7762150,vertex-pull,21805100,vertex-pull-nodiv,13524400,vertex-pull-warp,77338600,vertex-pull-warp-nodiv,61122100,vertex-push,145099000,vertex-push-warp,70123300,1,1
re 05,struct-edge-list,2793790,vertex-pull,5837600,vertex-pull-nodiv,4209280,vertex-pull-warp,26613500,vertex-pull-warp-nodiv,20892900,vertex-push,40170800,vertex-push-warp,23054700,1,1
rw 50,struct-edge-list,28173700,vertex-pull,158501000,vertex-pull-nodiv,81349000,vertex-pull-warp,253583000,vertex-pull-warp-nodiv,197684000,vertex-push,200419000,vertex-push-warp,215401000,1,1
rw 30,struct-edge-list,15708200,vertex-pull,85331000,vertex-pull-nodiv,44285100,vertex-pull-warp,149607000,vertex-pull-warp-nodiv,118685000,vertex-push,62788100,vertex-push-warp,127097000,1,1
rw 15,struct-edge-list,7764260,vertex-pull,37967400,vertex-pull-nodiv,20328600,vertex-pull-warp,75698700,vertex-pull-warp-nodiv,60664700,vertex-push,21897800,vertex-push-warp,64933600,1,1
rw 05,struct-edge-list,2797840,vertex-pull,10863200,vertex-pull-nodiv,6171670,vertex-pull-warp,26028000,vertex-pull-warp-nodiv,20708200,vertex-push,6446900,vertex-push-warp,21505800,1,1
,,,,,,,,,,,,,,,,
wiki_talk_es.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,struct-edge-list,9870550,vertex-pull,92027400,vertex-pull-nodiv,41812800,vertex-pull-warp,88382200,vertex-pull-warp-nodiv,68589000,vertex-push,2537580000,vertex-push-warp,142879000,,
ff 50,struct-edge-list,5056390,vertex-pull,50191500,vertex-pull-nodiv,22872500,vertex-pull-warp,45131400,vertex-pull-warp-nodiv,35379700,vertex-push,368666000,vertex-push-warp,43104700,1,1
ff 30,struct-edge-list,3014540,vertex-pull,24235000,vertex-pull-nodiv,11474200,vertex-pull-warp,27758400,vertex-pull-warp-nodiv,21133600,vertex-push,209582000,vertex-push-warp,28019900,1,1
ff 15,struct-edge-list,1686850,vertex-pull,9032810,vertex-pull-nodiv,4590320,vertex-pull-warp,14867400,vertex-pull-warp-nodiv,11610800,vertex-push,115953000,vertex-push-warp,15114100,1,1
