pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
ff 50,edge-list,569969,struct-edge-list,482178,vertex-pull,2505850,vertex-pull-nodiv,1268270,vertex-pull-warp,3247670,vertex-pull-warp-nodiv,2431780,vertex-push,2068470,vertex-push-warp,2435660
ff 30,edge-list,516880,struct-edge-list,420519,vertex-pull,1161100,vertex-pull-nodiv,704459,vertex-pull-warp,2558680,vertex-pull-warp-nodiv,2172420,vertex-push,1781290,vertex-push-warp,2043600
ff 15,edge-list,486220,struct-edge-list,418675,vertex-pull,836718,vertex-pull-nodiv,565562,vertex-pull-warp,2451290,vertex-pull-warp-nodiv,2118780,vertex-push,1453690,vertex-push-warp,1874020
ff 05,edge-list,509350,struct-edge-list,419343,vertex-pull,677579,vertex-pull-nodiv,510626,vertex-pull-warp,2422070,vertex-pull-warp-nodiv,2109420,vertex-push,1131240,vertex-push-warp,1798630
re 50,edge-list,529805,struct-edge-list,430964,vertex-pull,831850,vertex-pull-nodiv,553631,vertex-pull-warp,2495430,vertex-pull-warp-nodiv,2167050,vertex-push,592074,vertex-push-warp,1699100
re 30,edge-list,507304,struct-edge-list,415962,vertex-pull,677354,vertex-pull-nodiv,495591,vertex-pull-warp,2397260,vertex-pull-warp-nodiv,2113570,vertex-push,513278,vertex-push-warp,1731610
re 15,edge-list,527977,struct-edge-list,408969,vertex-pull,553849,vertex-pull-nodiv,451474,vertex-pull-warp,2182060,vertex-pull-warp-nodiv,2023280,vertex-push,450914,vertex-push-warp,1736070
re 05,edge-list,516925,struct-edge-list,418721,vertex-pull,536870,vertex-pull-nodiv,444274,vertex-pull-warp,2013460,vertex-pull-warp-nodiv,1956370,vertex-push,443834,vertex-push-warp,1768870
rw 50,edge-list,522693,struct-edge-list,423542,vertex-pull,834242,vertex-pull-nodiv,548923,vertex-pull-warp,2506440,vertex-pull-warp-nodiv,2186340,vertex-push,599707,vertex-push-warp,1695000
rw 30,edge-list,492292,struct-edge-list,425307,vertex-pull,648727,vertex-pull-nodiv,492675,vertex-pull-warp,2455040,vertex-pull-warp-nodiv,2156990,vertex-push,507674,vertex-push-warp,1698510
rw 15,edge-list,519223,struct-edge-list,421081,vertex-pull,616241,vertex-pull-nodiv,478671,vertex-pull-warp,2423010,vertex-pull-warp-nodiv,2118530,vertex-push,455603,vertex-push-warp,1704780
rw 05,edge-list,499539,struct-edge-list,412195,vertex-pull,512715,vertex-pull-nodiv,438146,vertex-pull-warp,2374620,vertex-pull-warp-nodiv,2100820,vertex-push,451106,vertex-push-warp,1711360
,,,,,,,,,,,,,,,,
com-amazon.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,11991400,struct-edge-list,11615900,vertex-pull,26790400,vertex-pull-nodiv,11780000,vertex-pull-warp,77831200,vertex-pull-warp-nodiv,61785000,vertex-push,17878800,vertex-push-warp,42413900
ff 50,edge-list,5519020,struct-edge-list,5315400,vertex-pull,14912300,vertex-pull-nodiv,6496890,vertex-pull-warp,39469700,vertex-pull-warp-nodiv,31051400,vertex-push,9345300,vertex-push-warp,21370400
ff 30,edge-list,3229840,struct-edge-list,3067950,vertex-pull,10608700,vertex-pull-nodiv,4595980,vertex-pull-warp,24040100,vertex-pull-warp-nodiv,19042600,vertex-push,6577360,vertex-push-warp,12996600
ff 15,edge-list,1704850,struct-edge-list,1621640,vertex-pull,8844770,vertex-pull-nodiv,3548520,vertex-pull-warp,12242200,vertex-pull-warp-nodiv,9682750,vertex-push,5034790,vertex-push-warp,6654380
ff 05,edge-list,724164,struct-edge-list,672754,vertex-pull,6735500,vertex-pull-nodiv,2632180,vertex-pull-warp,3663700,vertex-pull-warp-nodiv,3078120,vertex-push,3672180,vertex-push-warp,1982130
re 50,edge-list,3549570,struct-edge-list,3410870,vertex-pull,4942790,vertex-pull-nodiv,2742150,vertex-pull-warp,37672200,vertex-pull-warp-nodiv,30847900,vertex-push,3745600,vertex-push-warp,20459600
re 30,edge-list,2030340,struct-edge-list,1921700,vertex-pull,2506390,vertex-pull-nodiv,1582970,vertex-pull-warp,23163800,vertex-pull-warp-nodiv,18893400,vertex-push,2092880,vertex-push-warp,12511500
re 15,edge-list,1118060,struct-edge-list,1037020,vertex-pull,1238170,vertex-pull-nodiv,867864,vertex-pull-warp,11735600,vertex-pull-warp-nodiv,9565220,vertex-push,1077950,vertex-push-warp,6373100
re 05,edge-list,569579,struct-edge-list,456706,vertex-pull,638592,vertex-pull-nodiv,525528,vertex-pull-warp,3525640,vertex-pull-warp-nodiv,3023340,vertex-push,550185,vertex-push-warp,1851880
rw 50,edge-list,3967260,struct-edge-list,3804290,vertex-pull,7557470,vertex-pull-nodiv,3562060,vertex-pull-warp,37806100,vertex-pull-warp-nodiv,30746600,vertex-push,4922720,vertex-push-warp,20481000
rw 30,edge-list,2278210,struct-edge-list,2178410,vertex-pull,3559780,vertex-pull-nodiv,1897770,vertex-pull-warp,23209900,vertex-pull-warp-nodiv,18866600,vertex-push,2540470,vertex-push-warp,12540200
rw 15,edge-list,1249580,struct-edge-list,1150120,vertex-pull,2004980,vertex-pull-nodiv,1115900,vertex-pull-warp,11767200,vertex-pull-warp-nodiv,9573720,vertex-push,1442560,vertex-push-warp,6384260
rw 05,edge-list,587594,struct-edge-list,535248,vertex-pull,923192,vertex-pull-nodiv,619260,vertex-pull-warp,3456560,vertex-pull-warp-nodiv,3019770,vertex-push,686218,vertex-push-warp,1855890
,,,,,,,,,,,,,,,,
com-dblp.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,13279800,struct-edge-list,12814300,vertex-pull,31235700,vertex-pull-nodiv,13873800,vertex-pull-warp,76912300,vertex-pull-warp-nodiv,59446400,vertex-push,21067500,vertex-push-warp,42009400
ff 50,edge-list,5907960,struct-edge-list,5692040,vertex-pull,14792800,vertex-pull-nodiv,6552740,vertex-pull-warp,39226100,vertex-pull-warp-nodiv,30022000,vertex-push,9425330,vertex-push-warp,21352900
ff 30,edge-list,3469860,struct-edge-list,3300050,vertex-pull,8770570,vertex-pull-nodiv,4122860,vertex-pull-warp,24294900,vertex-pull-warp-nodiv,18875000,vertex-push,5912390,vertex-push-warp,13729200
ff 15,edge-list,1755900,struct-edge-list,1689200,vertex-pull,7750660,vertex-pull-nodiv,3207490,vertex-pull-warp,12492000,vertex-pull-warp-nodiv,9632240,vertex-push,4498940,vertex-push-warp,7277680
ff 05,edge-list,721362,struct-edge-list,684854,vertex-pull,5777890,vertex-pull-nodiv,2441420,vertex-pull-warp,4582320,vertex-pull-warp-nodiv,3363770,vertex-push,3441390,vertex-push-warp,2552480
re 50,edge-list,3819490,struct-edge-list,3680540,vertex-pull,5549780,vertex-pull-nodiv,2906640,vertex-pull-warp,34950600,vertex-pull-warp-nodiv,28961000,vertex-push,4022850,vertex-push-warp,19050300
re 30,edge-list,2157540,struct-edge-list,2056230,vertex-pull,2751260,vertex-pull-nodiv,1643570,vertex-pull-warp,22445700,vertex-pull-warp-nodiv,18306800,vertex-push,2227560,vertex-push-warp,12474100
re 15,edge-list,1138290,struct-edge-list,1060670,vertex-pull,1279930,vertex-pull-nodiv,869981,vertex-pull-warp,11327600,vertex-pull-warp-nodiv,9263770,vertex-push,1115740,vertex-push-warp,6336990
re 05,edge-list,481599,struct-edge-list,459823,vertex-pull,591257,vertex-pull-nodiv,500833,vertex-pull-warp,3297280,vertex-pull-warp-nodiv,2904930,vertex-push,513738,vertex-push-warp,1813290
rw 50,edge-list,4150000,struct-edge-list,3985070,vertex-pull,6606790,vertex-pull-nodiv,3322430,vertex-pull-warp,35038000,vertex-pull-warp-nodiv,28844700,vertex-push,4677670,vertex-push-warp,19093300
rw 30,edge-list,2392730,struct-edge-list,2281450,vertex-pull,3350530,vertex-pull-nodiv,1879280,vertex-pull-warp,22503200,vertex-pull-warp-nodiv,18298400,vertex-push,2606360,vertex-push-warp,12510300
rw 15,edge-list,1241040,struct-edge-list,1170510,vertex-pull,1550510,vertex-pull-nodiv,966493,vertex-pull-warp,11357900,vertex-pull-warp-nodiv,9291600,vertex-push,1268920,vertex-push-warp,6357910
rw 05,edge-list,630937,struct-edge-list,596089,vertex-pull,741571,vertex-pull-nodiv,543843,vertex-pull-warp,3309340,vertex-pull-warp-nodiv,2906970,vertex-push,683944,vertex-push-warp,1822840
,,,,,,,,,,,,,,,,
com-youtube.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,46113700,struct-edge-list,45182700,vertex-pull,830673000,vertex-pull-nodiv,303876000,vertex-pull-warp,303930000,vertex-pull-warp-nodiv,223277000,vertex-push,443043000,vertex-push-warp,165381000
ff 50,edge-list,24808200,struct-edge-list,24217100,vertex-pull,653272000,vertex-pull-nodiv,237475000,vertex-pull-warp,162214000,vertex-pull-warp-nodiv,116002000,vertex-push,343087000,vertex-push-warp,87914200
ff 30,edge-list,13936500,struct-edge-list,13611600,vertex-pull,581313000,vertex-pull-nodiv,209199000,vertex-pull-warp,94565900,vertex-pull-warp-nodiv,68639800,vertex-push,302804000,vertex-push-warp,50611500
ff 15,edge-list,6883510,struct-edge-list,6704760,vertex-pull,560274000,vertex-pull-nodiv,200823000,vertex-pull-warp,56668300,vertex-pull-warp-nodiv,34857400,vertex-push,295381000,vertex-push-warp,28873000
ff 05,edge-list,3022080,struct-edge-list,2870500,vertex-pull,459853000,vertex-pull-nodiv,160875000,vertex-pull-warp,45357600,vertex-pull-warp-nodiv,20838000,vertex-push,235263000,vertex-push-warp,22015700
re 50,edge-list,18364200,struct-edge-list,18134100,vertex-pull,270211000,vertex-pull-nodiv,98498900,vertex-pull-warp,131686000,vertex-pull-warp-nodiv,105008000,vertex-push,139885000,vertex-push-warp,71983500
re 30,edge-list,9156900,struct-edge-list,8901410,vertex-pull,121873000,vertex-pull-nodiv,43789000,vertex-pull-warp,76925200,vertex-pull-warp-nodiv,62324000,vertex-push,62726500,vertex-push-warp,41905100
re 15,edge-list,3946960,struct-edge-list,3830530,vertex-pull,45258000,vertex-pull-nodiv,16350900,vertex-pull-warp,38074300,vertex-pull-warp-nodiv,31129600,vertex-push,23251300,vertex-push-warp,20739400
re 05,edge-list,1423780,struct-edge-list,1342880,vertex-pull,11513900,vertex-pull-nodiv,4477360,vertex-pull-warp,13881600,vertex-pull-warp-nodiv,11289200,vertex-push,6346530,vertex-push-warp,7920270
rw 50,edge-list,18032100,struct-edge-list,17640200,vertex-pull,278888000,vertex-pull-nodiv,102425000,vertex-pull-warp,131576000,vertex-pull-warp-nodiv,104511000,vertex-push,144333000,vertex-push-warp,71772500
rw 30,edge-list,9425920,struct-edge-list,9182930,vertex-pull,135199000,vertex-pull-nodiv,48947100,vertex-pull-warp,77318300,vertex-pull-warp-nodiv,62107800,vertex-push,70107400,vertex-push-warp,41955800
rw 15,edge-list,4204510,struct-edge-list,4080320,vertex-pull,57606200,vertex-pull-nodiv,20693700,vertex-pull-warp,38326600,vertex-pull-warp-nodiv,31099400,vertex-push,29844300,vertex-push-warp,20735300
rw 05,edge-list,1556910,struct-edge-list,1454520,vertex-pull,15746400,vertex-pull-nodiv,6029310,vertex-pull-warp,14067400,vertex-pull-warp-nodiv,11322200,vertex-push,8355060,vertex-push-warp,7948020
,,,,,,,,,,,,,,,,
contiguous-usa.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,453541,struct-edge-list,503664,vertex-pull,615735,vertex-pull-nodiv,486759,vertex-pull-warp,2423590,vertex-pull-warp-nodiv,2115270,vertex-push,519930,vertex-push-warp,1694800
ff 50,edge-list,441352,struct-edge-list,419775,vertex-pull,575262,vertex-pull-nodiv,478313,vertex-pull-warp,2061100,vertex-pull-warp-nodiv,1829480,vertex-push,499850,vertex-push-warp,1477720
ff 30,edge-list,456929,struct-edge-list,420771,vertex-pull,581444,vertex-pull-nodiv,479690,vertex-pull-warp,1489340,vertex-pull-warp-nodiv,1369680,vertex-push,507423,vertex-push-warp,1137480
ff 15,edge-list,441188,struct-edge-list,411605,vertex-pull,521521,vertex-pull-nodiv,451900,vertex-pull-warp,1035270,vertex-pull-warp-nodiv,999577,vertex-push,469994,vertex-push-warp,867063
ff 05,edge-list,440626,struct-edge-list,422345,vertex-pull,468326,vertex-pull-nodiv,441684,vertex-pull-warp,800022,vertex-pull-warp-nodiv,821213,vertex-push,443898,vertex-push-warp,725010
re 50,edge-list,440417,struct-edge-list,420749,vertex-pull,441498,vertex-pull-nodiv,435204,vertex-pull-warp,1996060,vertex-pull-warp-nodiv,1781810,vertex-push,437473,vertex-push-warp,1447110
re 30,edge-list,458359,struct-edge-list,414658,vertex-pull,449609,vertex-pull-nodiv,429561,vertex-pull-warp,1428520,vertex-pull-warp-nodiv,1322960,vertex-push,429163,vertex-push-warp,1099310
re 15,edge-list,442019,struct-edge-list,414007,vertex-pull,414709,vertex-pull-nodiv,415568,vertex-pull-warp,1032470,vertex-pull-warp-nodiv,998255,vertex-push,415257,vertex-push-warp,863808
re 05,edge-list,441589,struct-edge-list,420164,vertex-pull,414760,vertex-pull-nodiv,528740,vertex-pull-warp,800775,vertex-pull-warp-nodiv,822008,vertex-push,424219,vertex-push-warp,725943
rw 50,edge-list,463528,struct-edge-list,416047,vertex-pull,524205,vertex-pull-nodiv,452679,vertex-pull-warp,1996180,vertex-pull-warp-nodiv,1784030,vertex-push,471029,vertex-push-warp,1443570
rw 30,edge-list,440205,struct-edge-list,420994,vertex-pull,521479,vertex-pull-nodiv,460771,vertex-pull-warp,1424780,vertex-pull-warp-nodiv,1326340,vertex-push,478038,vertex-push-warp,1101020
rw 15,edge-list,458975,struct-edge-list,412600,vertex-pull,474712,vertex-pull-nodiv,439474,vertex-pull-warp,1032450,vertex-pull-warp-nodiv,1001720,vertex-push,442279,vertex-push-warp,870129
rw 05,edge-list,445731,struct-edge-list,412334,vertex-pull,415725,vertex-pull-nodiv,415924,vertex-pull-warp,804891,vertex-pull-warp-nodiv,814940,vertex-push,416152,vertex-push-warp,723906
,,,,,,,,,,,,,,,,
dblp_coauthor.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,66077100,struct-edge-list,64734900,vertex-pull,184267000,vertex-pull-nodiv,77980900,vertex-pull-warp,330018000,vertex-pull-warp-nodiv,247085000,vertex-push,118641000,vertex-push-warp,182181000
ff 50,edge-list,30561800,struct-edge-list,29840200,vertex-pull,85115900,vertex-pull-nodiv,36142500,vertex-pull-warp,163913000,vertex-pull-warp-nodiv,123146000,vertex-push,53284400,vertex-push-warp,89500500
ff 30,edge-list,15657800,struct-edge-list,15225300,vertex-pull,45576900,vertex-pull-nodiv,19592200,vertex-pull-warp,95350100,vertex-pull-warp-nodiv,72531000,vertex-push,28426700,vertex-push-warp,51585200
ff 15,edge-list,6805830,struct-edge-list,6570360,vertex-pull,35343600,vertex-pull-nodiv,13900500,vertex-pull-warp,48535400,vertex-pull-warp-nodiv,37277900,vertex-push,20027700,vertex-push-warp,26193700
ff 05,edge-list,2194300,struct-edge-list,2069860,vertex-pull,32886200,vertex-pull-nodiv,12739100,vertex-pull-warp,17173800,vertex-pull-warp-nodiv,13394200,vertex-push,18392600,vertex-push-warp,9213940
re 50,edge-list,16981500,struct-edge-list,16877800,vertex-pull,29218300,vertex-pull-nodiv,13707100,vertex-pull-warp,141991000,vertex-pull-warp-nodiv,117448000,vertex-push,20038800,vertex-push-warp,77672500
re 30,edge-list,7974000,struct-edge-list,7781200,vertex-pull,12460200,vertex-pull-nodiv,6407130,vertex-pull-warp,83915600,vertex-pull-warp-nodiv,69386600,vertex-push,9055650,vertex-push-warp,45570300
re 15,edge-list,3567380,struct-edge-list,3447440,vertex-pull,4766310,vertex-pull-nodiv,2788890,vertex-pull-warp,43253500,vertex-pull-warp-nodiv,35204200,vertex-push,3810020,vertex-push-warp,23343500
re 05,edge-list,1273900,struct-edge-list,1197800,vertex-pull,1463070,vertex-pull-nodiv,1059110,vertex-pull-warp,14610100,vertex-pull-warp-nodiv,11990000,vertex-push,1280820,vertex-push-warp,7908830
rw 50,edge-list,17651000,struct-edge-list,17458500,vertex-pull,33715100,vertex-pull-nodiv,15411600,vertex-pull-warp,142344000,vertex-pull-warp-nodiv,116525000,vertex-push,22732200,vertex-push-warp,77820600
rw 30,edge-list,8760820,struct-edge-list,8588740,vertex-pull,15029300,vertex-pull-nodiv,7384320,vertex-pull-warp,84103300,vertex-pull-warp-nodiv,69048900,vertex-push,10654900,vertex-push-warp,45599000
rw 15,edge-list,4012920,struct-edge-list,3886990,vertex-pull,5998560,vertex-pull-nodiv,3278630,vertex-pull-warp,43324400,vertex-pull-warp-nodiv,35129500,vertex-push,4582370,vertex-push-warp,23361700
rw 05,edge-list,1451600,struct-edge-list,1361890,vertex-pull,1804050,vertex-pull-nodiv,1206340,vertex-pull-warp,14645400,vertex-pull-warp-nodiv,11999100,vertex-push,1481480,vertex-push-warp,7931950
,,,,,,,,,,,,,,,,
digg-friends.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,11952200,struct-edge-list,11607800,vertex-pull,365567000,vertex-pull-nodiv,133789000,vertex-pull-warp,77809600,vertex-pull-warp-nodiv,56292700,vertex-push,47533900,vertex-push-warp,46587100
ff 50,edge-list,6838680,struct-edge-list,6683160,vertex-pull,78191200,vertex-pull-nodiv,30204200,vertex-pull-warp,43428900,vertex-pull-warp-nodiv,30035800,vertex-push,28257700,vertex-push-warp,25454800
ff 30,edge-list,4167850,struct-edge-list,4017820,vertex-pull,36473700,vertex-pull-nodiv,15524600,vertex-pull-warp,27004800,vertex-pull-warp-nodiv,19393800,vertex-push,19361700,vertex-push-warp,17607400
ff 15,edge-list,1722160,struct-edge-list,1633410,vertex-pull,10823100,vertex-pull-nodiv,4810520,vertex-pull-warp,13087900,vertex-pull-warp-nodiv,9213690,vertex-push,12829200,vertex-push-warp,9228110
ff 05,edge-list,727593,struct-edge-list,647692,vertex-pull,5700840,vertex-pull-nodiv,2502580,vertex-pull-warp,5277910,vertex-pull-warp-nodiv,3521730,vertex-push,12281300,vertex-push-warp,5173650
re 50,edge-list,4477870,struct-edge-list,4340400,vertex-pull,99753000,vertex-pull-nodiv,36695800,vertex-pull-warp,33044000,vertex-pull-warp-nodiv,26675700,vertex-push,12598600,vertex-push-warp,19851700
re 30,edge-list,2411770,struct-edge-list,2323540,vertex-pull,39375200,vertex-pull-nodiv,14574400,vertex-pull-warp,19490300,vertex-pull-warp-nodiv,15820600,vertex-push,5528330,vertex-push-warp,11766900
re 15,edge-list,1216500,struct-edge-list,1130610,vertex-pull,13661300,vertex-pull-nodiv,5087720,vertex-pull-warp,9768720,vertex-pull-warp-nodiv,8331520,vertex-push,2074790,vertex-push-warp,6421040
re 05,edge-list,549637,struct-edge-list,459378,vertex-pull,3110320,vertex-pull-nodiv,1326220,vertex-pull-warp,3020040,vertex-pull-warp-nodiv,2616920,vertex-push,671004,vertex-push-warp,1795630
rw 50,edge-list,2980160,struct-edge-list,2909700,vertex-pull,151212000,vertex-pull-nodiv,54287000,vertex-pull-warp,29019800,vertex-pull-warp-nodiv,25241700,vertex-push,6207650,vertex-push-warp,17676800
rw 30,edge-list,1711070,struct-edge-list,1653180,vertex-pull,61074000,vertex-pull-nodiv,22437700,vertex-pull-warp,17616600,vertex-pull-warp-nodiv,15810000,vertex-push,3673300,vertex-push-warp,11236500
rw 15,edge-list,1020710,struct-edge-list,975933,vertex-pull,23909800,vertex-pull-nodiv,8932970,vertex-pull-warp,8833920,vertex-pull-warp-nodiv,7912670,vertex-push,3071340,vertex-push-warp,6286890
rw 05,edge-list,497726,struct-edge-list,450141,vertex-pull,7329460,vertex-pull-nodiv,2797980,vertex-pull-warp,3184900,vertex-pull-warp-nodiv,2675560,vertex-push,2052780,vertex-push-warp,1800760
,,,,,,,,,,,,,,,,
dolphins.edges,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,417824,struct-edge-list,412538,vertex-pull,715122,vertex-pull-nodiv,530009,vertex-pull-warp,2446130,vertex-pull-warp-nodiv,2120210,vertex-push,582171,vertex-push-warp,1696580
ff 50,edge-list,427876,struct-edge-list,413750,vertex-pull,630904,vertex-pull-nodiv,500891,vertex-pull-warp,2336860,vertex-pull-warp-nodiv,2063120,vertex-push,538043,vertex-push-warp,1655290
ff 30,edge-list,428194,struct-edge-list,421670,vertex-pull,674642,vertex-pull-nodiv,507741,vertex-pull-warp,1717860,vertex-pull-warp-nodiv,1555200,vertex-push,561518,vertex-push-warp,1272700
ff 15,edge-list,418681,struct-edge-list,412311,vertex-pull,524446,vertex-pull-nodiv,451614,vertex-pull-warp,1145450,vertex-pull-warp-nodiv,1098740,vertex-push,468903,vertex-push-warp,929562
ff 05,edge-list,426820,struct-edge-list,412770,vertex-pull,491142,vertex-pull-nodiv,452353,vertex-pull-warp,863628,vertex-pull-warp-nodiv,859592,vertex-push,463849,vertex-push-warp,761659
re 50,edge-list,425062,struct-edge-list,420149,vertex-pull,474251,vertex-pull-nodiv,444018,vertex-pull-warp,2346340,vertex-pull-warp-nodiv,2060820,vertex-push,452432,vertex-push-warp,1644260
re 30,edge-list,419029,struct-edge-list,414228,vertex-pull,465298,vertex-pull-nodiv,435231,vertex-pull-warp,1724100,vertex-pull-warp-nodiv,1553670,vertex-push,445036,vertex-push-warp,1272240
